Username,Comment,Stemming,Translated,Sentiment_polarity,Sentiment
@duliduli7909,Sebenarnya simpel sekali brooooooooo kalau gak mau kalah ya jangan nyalon brooooooooo itu kesimpulan yang paling simpel,simpel brooooooooo kalah nyalon brooooooooo simpul simpel,simple brooooooooo lost the nomination brooooooooo simple knot,0.0,neutral
@hooopadarwin6052,"ADA YANG ANEH PDI PARTAINYA JUARA 1 KOK PRESIDENNYA NO 3, PASTI ADA KECURANGAN",aneh pdi partai juara presiden no curang,It's strange that the PDI party that won the presidency didn't cheat,-0.05,negative
@TRESNOBUDAYA,"Dari ,01, gk usah bervtele tele  tunggu saja maret mendatang ,yg penting ,jangan nuduh ,kecurangan , jangan ada prasangka buruk kepada  02, salinglah menghormati , kalo saya orang kecil ,jadi siapa siapa tetap memimpin aku  yg penting  harga bahan pokok jangan mahal ,dan pupuk buat orang tani ,perti aku ,tolong  dilancarkan ,pupuk  ,perti mbah harto dulu,:cagak negoro wong tani ,petani diunggulkan itu qja ,",bervtele tele tunggu maret tuduh curang prasangka buruk saling hormat orang pimpin harga bahan pokok mahal pupuk orang tani perti tolong lancar pupuk perti mbah harto dulucagak negoro tani tani unggul qja,bervtele tele wait for March accuse cheating bad prejudice mutual respect leaders price of staples expensive fertilizer farmers perti help smooth perti fertilizer mbah harto dulucagak negoro farmers superior farmers qja,-0.02499999999999994,negative
@vyutzy1191,Gede boongnya,gede boongnya,it's big,0.0,neutral
@muhammadnur9484,blum lgowo  01 mngaku klah jumlh poling sngat jauh tinggal,lgowo mngaku klah jumlh poling sngat tinggal,I admit that the number of polls is very low,0.0,neutral
@ariskoe736,Dengarkan suara di menit 4.52 sampai 4.56 deh...apa dah tanda2 ya...😂,dengar suara menit deh tanda2,"Listen for minute sounds, signs",0.0,neutral
@user-yw9ye6qz2b,Semoga 1 putaran,moga putar,please rotate,0.0,neutral
@achesliembankkir1723,Ngebacot boleh emosi boleh tapi gak usah dendam gak usah ngancam.,ngebacot emosi dendam ngancam,uttering threatening emotions of revenge,0.0,neutral
@intanacua7598,"sudah 3x gagal ambisi bgt pengen jd orang nomor 1,akhirnya Allah kasih kesempatan,cb qt lihat mau apa dia dg negara ini",3x gagal ambisi banget pengin orang nomor allah kasih kesempatancb lihat negara,"3 times failed, ambition really wants people numbered by God to give me the opportunity to see the country",-0.15,negative
@ArnolDonisiahaan,Data apakah data itu ada hbngan dgn bansos bila org dpt bonsos bwa KTP sama kk itu pertanyaan dlm diri saya,data data hbngan bansos orang bonsos bwa ktp kakak,Social assistance data for social assistance people who benefit from bringing your brother's ID card,0.03333333333333333,positive
@SenoMendez,"Yang menang tetap semangat, yang kalah tetap sambat .......",menang semangat kalah sambat,Winning is the spirit of losing and losing,0.5,positive
@tubagusmuhammadmaulana3284,Gak nyambung banget...ini,sambung banget,very connected,0.2,positive
@iinuuni8531,Di tps dekat rumah sy anis 0 ganjar 1 sisanya prabowo,tps rumah anis ganjar sisa prabowo,Prabowo's left over Anis Gangar house tps,0.0,neutral
@KadekIrvan-ss2iv,"Di manapun orang kalau sdh kalah,tdk bisa ikhlas menerima ,sdh pasti orang yang kalah menuduh yg menang berbuat curang,kalau ada orang yg bertarung, sebelum bertanding sdh menyebar isu isu akan ada yang berbuat curang, padahal dia yg punya niat curang, ibarat maling teriak maling, ini budaya orang berani bertarung takut kalah alias jiwa jiwa yang munafik salam waras Rahayu suksema Om Santi Santi Santi om",mana orang kalahtdk ikhlas terima orang kalah tuduh menang buat curangkalau orang tarung tanding sebar isu isu buat curang niat curang maling teriak maling budaya orang berani tarung takut kalah alias jiwa jiwa munafik salam waras rahayu suksema om santi santi santi om,"where the losers are not sincere, accept the losers, accuse the winners of cheating, if people fight, fight, spread issues, issues, cheat, cheat, cheat, shout, steal, culture, brave people, fight, fear of losing, alias soul, soul, hypocrite, greetings, sane, happy, suksema, om santi santi santi om",0.19,positive
@user-cz6qp6it1d,Dari dialog d video ini terlihat kubu 01 statement nya serem banget penuh ancaman.,dialog video kubu statement seram banget penuh ancam,"The statement camp's video dialogue is really scary, full of threats",-0.07500000000000001,negative
@suhaimimi7617,Yg kalah legowo..berarti anda blm berhasil..Yailah fan berjiwa besar mengakui kemenangan lawan.ok,kalah legowo hasil yailah fan jiwa aku menang lawan ok,"Losing legowo the result is a soul fan, I won my opponent ok",0.5,positive
@khiarayuliani3504,"SANG PEJUANG TELAH BANGKIT AKAN MELANJUTKAN PROGRAM2 KHUSUSNYA DIKALIMANTAN, SLAMAT KEPADA BAPAK PRABOWO DAN MAS GIBRAN. SAYA ANAK ASLI KALIMANTAN UTARA SANGAT GEMBIRA SETELAH MELIHAT KEMENANGAN BAPAK 65,55% UNTUK KALTARA.",sang juang bangkit lanjut program2 dikalimantan selamat prabowo mas gibran anak asli kalimantan utara gembira menang kaltara,"the warrior rises, continues his programs in Kalimantan, congratulations, Prabowo, Mas Gibran, a native son of North Kalimantan, happy to win, North Kalimantan",0.8,positive
@drmspeed1641,Pendukung anies dan ganjar lagi cari cari alasan😂😂😂😂,dukung anies ganjar cari cari alas,support Anies Ganjar looking for a base,-0.8,negative
@YeniHeri-ol1in,Samsul lovers,samsul lovers,samsul lovers,0.0,neutral
@user-ex7nq8rm7e,"Real count beluuuuuuuum,jangan percaya quick count",real count beluuuuuuuumjangan percaya quick count,"real count not yet, don't believe the quick count",0.26666666666666666,positive
@JokoPambudi-rk4du,Omongan orang kalah memang selalu ada aja yg curang yg gk adil yg politik dinasti ya ya kalah,omong orang kalah curang adil politik dinasti kalah,"talking about people losing, cheating, fair, dynastic politics is losing",0.7,positive
@gondangbarat1975,Alhamdulillah tidak dimenangkan kelompok munafik,alhamdulillah menang kelompok munafik,thank God the hypocritical group won,0.0,neutral
@jokosungkono6223,Quick count mestinya dilarang PEMBODOHAN MASYARAKAT,quick count mesti larang bodoh masyarakat,quick count must be banned stupid people,-0.2333333333333333,negative
@putriaisyah7125,Satu putaran udah manang😂✌️,putar manang,turn around,0.0,neutral
@IndraniIndra-ru1qn,Mardeka palestina....marhaban bangsa Indonesia..aamiin..apakah sudah bisa dilantik ke 3 Paslon untuk jadi presiden dan wakil.prrsiden..🇵🇸🇵🇸🇮🇩🇮🇩🇵🇸❤️👍🇵🇸🇮🇩🇮🇩👍👍,mardeka palestina marhaban bangsa indonesia amin lantik paslon presiden wakil prrsiden,mardeka palestina marhaban indonesian nation amen inaugurates vice presidential candidate pair,0.0,neutral
@triwahyuningsih2978,"Alhamdulillah, Allahuakbar, akhirnya Allah meridhoi dan mentakdirkan Pak Prabowo jadi Presiden. Untuk ke 3 x saya setia memilihnya. Semoga amanah, membawa Indonesia lebih baik dan menjadi negara besar yang bermartabat.",alhamdulillah allahuakbar allah meridhoi takdir prabowo presiden kali setia pilih moga amanah bawa indonesia negara martabat,"Alhamdulillah, Allahu Akbar, Allah has blessed Prabowo's destiny as president. This time, he will faithfully choose you. Hopefully, he will be trustworthy and bring Indonesia a dignified country.",0.0,neutral
@kirinlae1989,"Siapa yg membiayai lembaga survei itu pak, rakyat tidak yakin akan hasilnya.",biaya lembaga survei rakyat hasil,people's survey agency costs results,0.0,neutral
@chokolatoschoco2565,Ini sifat kosong satu  😂😂 banyak alasan gk terima kekalahan,sifat kosong alas terima kalah,the empty nature of accepting defeat,-0.1,negative
@suradihidayat6355,"Orang hebat adalah orang yang mau mengakui kekalahan dan kemenangan lawan. Maka lihat saja siapa yang mau dan tidak mau mengakui iya itu orang nya. Faham?? Prabowo Gibran, yes!!!",orang hebat orang aku kalah menang lawan lihat aku iya orang faham prabowo gibran yes,"Great people, people, I lose, win, opponents look at me, yes, people understand Prabowo Gibran, yes",0.8,positive
@user-qi4be4hg5z,Alhamdulillah...ya Allah...semoga dikabulkan do&#39;a ku.. Prabowo Subianto menjadi Presiden RI thn 2024 ... aamiin ya Allah...🤲🤲,alhamdulillah allah moga kabul doa ku prabowo subianto presiden ri amin allah,"Thank God, may Allah grant my prayer, Prabowo Subianto President RI, Amen Allah",0.0,neutral
@laodefatifati5627,"✌tetap di hati, 1 putaran",hati putar,heart turning,0.0,neutral
@afrizalchaeys3103,Semoga yg curang mendapat azab yg pedih matinya sangat tragis.,moga curang azab pedih mati tragis,May the cheater suffer a painful and tragic death,-0.725,negative
@yantoanamambai-rh7jc,Mulai cari kesalahan pemenang......prabowo gibran paling mantap yg lain akui saja kemenangan prabowo....orang yg tulus hatinya itulah yg di idamakan rakyat,cari salah menang prabowo gibran mantap aku menang prabowo orang tulus hati idamakan rakyat,"looking for mistakes, Prabowo Gibran wins, great, I win, Prabowo is a sincere person, the people's dream",0.6000000000000001,positive
@dwihendrodjokosusenosuseno9480,ngaku orang akademisi....tapi tdk mau mengakui..,aku orang akademisi aku,I'm an academic,0.0,neutral
@anak_singunda,"No 3 ngimpi no 2 ngimpi,,, makanya pertahan negara jgn d bahas",no mimpi no mimpi tahan negara bahas,no dream no dream hold the country discuss,0.0,neutral
@anoboy3714,Walaupun pak anies di takdir kan gak menang setidaknya saya memilih di barisan yang benar<br>Mungkin Allah melindungi pak anies sebab mengurus negara itu berat,anies takdir menang pilih baris benarmungkin allah lindung anies urus negara berat,"Anies is destined to win, choose the right line, maybe God protects Anies from managing a tough country",0.23227513227513233,positive
@jultjetumade8554,Bravo pak Prabowo-Gibran God bless you all 😇🙏,bravo prabowogibran god bless you all,bravo prabowogibran god bless you all,0.0,neutral
@sutartisutarti7314,"Utk yg kalah legowo lah jgn bikin kisruh, karena kalo Kita lihat pemilu saat ini tertib dan kondusif, walau hujan, tp antusias masyarakat,, liar bisa,,",kalah legowo bikin kisruh lihat milu tertib kondusif hujan antusias masyarakat liar,Losing legowo makes chaos look at the orderly milu conducive to the rain of enthusiastic wild people,0.35,positive
@dwihendrodjokosusenosuseno9480,pemecah belah bangsa ....ndak menyadari kekurangan dan kelemahan dari calon yg diusung....,pecah belah bangsa indak sadar kurang lemah calon usung,the division of the nation indak realizes the lack of weakness of the candidate Usung,0.0,neutral
@ZaenalMustaqim-di6vd,"AKANKAH PDIP , NASDEM , PKB BERANI MENJADI OPOSISI  ???<br>atau akan LEBUR DG GIBRAN UNTUK MENCARI POSISI  ???",pdip nasdem pkb berani oposisi lebur gibran cari posisi,Pdip Nasdem PKB dares to dissolve Gibran's opposition to seek a position,0.0,neutral
@sambangangin5022,"biasa orang klh makin galak.krna stress blm mnerima kkalahannya.cuba klo mnang...tpi q yakin 10000000% prabowo menang..klo cumn 01,03 bukan level prabowo,artinya harusnya gk jdi lawan prabowo.bukn tandingnnya...",orang klh galak stres terima kkalahannya cuba mnang ku prabowo menang cuman level prabowoartinya lawan prabowo tandingnnya,"People who are angry are stressed about accepting their defeat and trying to win. Prabowo wins only at Prabowo's level, meaning that Prabowo's opponent is his match.",0.15000000000000002,positive
@mitaabdollah8727,alhamdilulih finally bapak ku PRABOWO tercinta akirnya menjadi PRESIDENT INDONESIA TERCINTA amin kumfayakun,alhamdilulih finally ku prabowo cinta akirnya president indonesia cinta amin kumfayakun,alhamdilulih finally I love Prabowo finally the president of Indonesia loves me amen kumfayakun,0.25,positive
@pey514,"QUICK COUNT ini cuma buat penggiringan opini, Ada upaya kecurangan hasil REAL COUNT dimanipulasi hasilnya disamakan dengan QUICK COUNT dan data yang masuk sistem KPU suara 02 banyak di MARK UP nyampe 15x lipat, PARAH‼️",quick count giring opini upaya curang hasil real count manipulasi hasil sama quick count data masuk sistem kpu suara mark up 15x lipat parah,quick count dribbles opinions attempts to cheat real count results manipulation of same results quick count data entering KPU system vote mark up 15x times worse,0.09333333333333334,positive
@NurdinRumakat33,"Sebelum tgl 14  pemilu survey 57 % .<br>Sesudah tgl. 14 Pemilu Survey paling tetap  58 ,% , sedangkan Paslon 03 + 01 tetap di kisaran  survey 17 / 25,  16 dan  22 % .  CUMA ANDA YG BERFIKIR CERDAS",tanggal milu survey tanggal milu survey paslon kisar survey pikir cerdas,date of milu survey date of milu survey for candidate pairs kisar survey think smart,0.21428571428571427,positive
@user-cg1qc9sy5s,MASYA ALLAH SUMPAH SAYA MENANGIS SANGAT TERHARU JIKA EMANG DI MENANGKAN 02 SUBHANALLAH,masya allah sumpah menang haru menang subhanallah,"masya allah, swear to win haru win subhanallah",0.8,positive
@andiawalkeloofficial1528,"Kok br skr keluar kata maaf,kemarin sangar songong dan sombong giliran kalah langsung jd banteng banci😂😂😂😂",maafkemarin sangar songong sombong gilir kalah langsung banteng banci,"Sorry, yesterday the songong was arrogant and it was his turn to lose directly to the effeminate bull",-0.2,negative
@ilham2418,Insyaallah Indonesia akan hancur dgn salah memilih presiden,insyaallah indonesia hancur salah pilih presiden,"God willing, Indonesia will be destroyed by choosing the wrong president",-0.125,negative
@bambangwahyudiono3475,PDIP jadi oposisi aja dan trus kritisi penguasa,pdip oposisi kritisi kuasa,opposition pdip criticizes power,0.0,neutral
@brizikfirzawiwkwiwk7874,"wkwkkwkwkwkkw, nyungsep",wkwkkwkwkwkkw nyungsep,hahahahaha,0.2,positive
@user-fu2jj9nm7c,Siapapun yg jadi presiden kalau kita nggak kerja nggak badok,presiden kerja badok,working president badok,0.0,neutral
@dededesa-mr7bn,Harapan saya satu putaran .biar ga membengkak biaya .pemilu .💪💪💪,harap putar biar bengkak biaya milu,Please turn it around so your costs will increase,0.0,neutral
@syamsudinlangitan,Yg pokok jgn 02 selamanya dirugikan sebab sdh begitu jelas  02 yg menangkan pertarungan ini kunfayakun✌✌✌Amiiin🙏🙏💟,pokok rugi menang tarung kunfayakunamiiin,the loss tree wins the fight kunfayakunamiiin,0.3,positive
@user-zt8iy4kl8t,Ko saya tidak melihat pak Jokowi.tapi saya dari awal.tetap pak Prabowo.yg jadi menguatkan.3x.terus ingin maju sehingga ingin membuktikan.siapa tau bisa menjalani dgn kenyataan pada rakyatnya.yg sangat tidak baik bagi saya selalu menjelekan.ucapan .sebel.banget.bagi mana mau baik hasilnya.kalou cara menjelekan.alloh swa.tidak suka.bukannya .doa yg di ke depankan.sehingga untuk.intropeksi.bagi muslim.secara hati kurang ihklas.maka menghalangi .ke inginan.dari jauh hari.saya mendoakan.pak prabowo.karena.aib pak Prabowo.selalu di bicarakan.itu yg tidak suka.yg jahat saja.ada pintu hidayah.atou tobat.,jokowi prabowo kuat 3x maju bukti tau jalan nyata rakyat jelek ucap sebel banget hasil kalou jelek allah swa suka doa depan intropeksi muslim hati ihklas halang ingin doa prabowo aib prabowo bicara suka jahat pintu hidayah atou tobat,"Jokowi Prabowo is strong 3x forward, proof that he knows the real way, people are bad, they say they are really annoyed, the results are bad, Allah SWT likes prayer, introspection, introspection, Muslim hearts, sincerity, halang, Prabowo's prayer, Prabowo's disgrace, speaking like evil, the door to guidance or repentance",-0.3611111111111111,negative
